date,product_name,category,quantity_sold,price,day_of_week,is_holiday,weather_condition
2024-08-26,Beans,vegetable,85,159.56,Monday,0,cloudy
2024-08-26,Chicken,meat,59,1571.08,Monday,0,cloudy
2024-08-26,Pork,meat,49,1140.11,Monday,0,cloudy
2024-08-27,Tomato,vegetable,141,107.95,Tuesday,0,sunny
2024-08-27,Carrot,vegetable,108,112.27,Tuesday,0,cloudy
2024-08-28,Tuna,fish,39,1622.33,Wednesday,0,rainy
2024-08-28,Potato,vegetable,148,157.98,Wednesday,0,sunny
2024-08-28,Chicken,meat,71,1531.0,Wednesday,0,rainy
2024-08-28,Chicken,meat,80,1300.79,Wednesday,0,rainy
2024-08-28,Potato,vegetable,116,349.45,Wednesday,0,cloudy
2024-08-29,Pork,meat,43,881.52,Thursday,0,cloudy
2024-08-30,Potato,vegetable,131,231.73,Friday,0,sunny
2024-08-31,Seer Fish,fish,45,1331.24,Saturday,0,cloudy
2024-08-31,Potato,vegetable,201,144.4,Saturday,0,cloudy
2024-08-31,Seer Fish,fish,47,1599.95,Saturday,0,sunny
2024-09-01,Seer Fish,fish,39,1911.46,Sunday,0,cloudy
2024-09-01,Tomato,vegetable,174,130.69,Sunday,0,cloudy
2024-09-01,Chicken,meat,93,1242.28,Sunday,0,rainy
2024-09-01,Beans,vegetable,86,337.51,Sunday,0,cloudy
2024-09-01,Carrot,vegetable,146,179.94,Sunday,0,sunny
2024-09-02,Seer Fish,fish,42,1475.78,Monday,0,sunny
2024-09-02,Seer Fish,fish,22,2260.01,Monday,0,cloudy
2024-09-02,Tuna,fish,61,1532.73,Monday,1,sunny
2024-09-03,Pork,meat,56,823.44,Tuesday,0,rainy
2024-09-03,Tuna,fish,45,2334.86,Tuesday,0,cloudy
2024-09-04,Beans,vegetable,84,315.93,Wednesday,0,rainy
2024-09-04,Potato,vegetable,150,284.81,Wednesday,0,rainy
2024-09-04,Tuna,fish,46,1493.68,Wednesday,0,rainy
2024-09-04,Tuna,fish,43,1258.4,Wednesday,0,sunny
2024-09-04,Carrot,vegetable,101,309.87,Wednesday,0,rainy
2024-09-05,Chicken,meat,64,1234.97,Thursday,0,cloudy
2024-09-05,Tomato,vegetable,90,344.25,Thursday,0,sunny
2024-09-05,Beans,vegetable,92,245.27,Thursday,0,rainy
2024-09-05,Seer Fish,fish,23,2049.69,Thursday,0,cloudy
2024-09-06,Potato,vegetable,132,291.02,Friday,0,cloudy
2024-09-06,Seer Fish,fish,25,2155.47,Friday,0,sunny
2024-09-06,Tuna,fish,38,2253.3,Friday,0,sunny
2024-09-06,Tuna,fish,43,1493.66,Friday,0,cloudy
2024-09-06,Carrot,vegetable,85,294.74,Friday,0,cloudy
2024-09-08,Seer Fish,fish,64,1249.25,Sunday,1,cloudy
2024-09-08,Carrot,vegetable,193,316.79,Sunday,1,rainy
2024-09-08,Chicken,meat,86,809.87,Sunday,0,cloudy
2024-09-09,Carrot,vegetable,113,182.78,Monday,0,sunny
2024-09-09,Tuna,fish,34,2248.34,Monday,0,cloudy
2024-09-10,Tuna,fish,40,1802.2,Tuesday,0,sunny
2024-09-10,Carrot,vegetable,84,322.53,Tuesday,0,cloudy
2024-09-10,Tomato,vegetable,131,255.81,Tuesday,0,rainy
2024-09-10,Carrot,vegetable,93,301.78,Tuesday,0,cloudy
2024-09-10,Chicken,meat,59,1431.64,Tuesday,0,cloudy
2024-09-10,Tomato,vegetable,152,184.14,Tuesday,0,rainy
2024-09-11,Tuna,fish,33,1893.53,Wednesday,0,sunny
2024-09-11,Potato,vegetable,116,336.07,Wednesday,0,sunny
2024-09-12,Pork,meat,34,1261.48,Thursday,0,cloudy
2024-09-13,Beans,vegetable,107,154.75,Friday,0,rainy
2024-09-13,Beans,vegetable,85,216.25,Friday,0,sunny
2024-09-13,Potato,vegetable,137,203.55,Friday,0,cloudy
2024-09-16,Tomato,vegetable,134,144.61,Monday,0,sunny
2024-09-17,Tuna,fish,31,2370.37,Tuesday,0,sunny
2024-09-18,Seer Fish,fish,35,1278.9,Wednesday,0,cloudy
2024-09-18,Chicken,meat,64,1102.94,Wednesday,0,sunny
2024-09-18,Tuna,fish,39,2235.09,Wednesday,0,cloudy
2024-09-18,Tuna,fish,44,1571.15,Wednesday,0,cloudy
2024-09-19,Beans,vegetable,83,191.48,Thursday,0,sunny
2024-09-19,Seer Fish,fish,45,1618.0,Thursday,1,rainy
2024-09-19,Beans,vegetable,78,235.14,Thursday,0,sunny
2024-09-19,Carrot,vegetable,133,171.17,Thursday,0,rainy
2024-09-19,Tomato,vegetable,129,294.42,Thursday,0,rainy
2024-09-19,Pork,meat,58,1133.87,Thursday,0,rainy
2024-09-20,Chicken,meat,58,1147.28,Friday,0,sunny
2024-09-20,Pork,meat,47,1445.16,Friday,0,sunny
2024-09-21,Beans,vegetable,133,145.36,Saturday,0,rainy
2024-09-21,Tomato,vegetable,232,168.64,Saturday,1,sunny
2024-09-22,Pork,meat,58,1483.55,Sunday,0,sunny
2024-09-23,Beans,vegetable,83,291.62,Monday,0,sunny
2024-09-23,Potato,vegetable,165,110.83,Monday,0,cloudy
2024-09-23,Potato,vegetable,128,271.97,Monday,0,sunny
2024-09-24,Tuna,fish,55,1797.65,Tuesday,0,rainy
2024-09-24,Potato,vegetable,176,308.01,Tuesday,1,sunny
2024-09-24,Pork,meat,60,896.55,Tuesday,0,rainy
2024-09-24,Seer Fish,fish,42,1539.25,Tuesday,0,rainy
2024-09-25,Beans,vegetable,80,244.34,Wednesday,0,sunny
2024-09-25,Seer Fish,fish,31,2107.15,Wednesday,0,cloudy
2024-09-25,Chicken,meat,58,1369.45,Wednesday,0,sunny
2024-09-25,Carrot,vegetable,87,299.51,Wednesday,0,sunny
2024-09-25,Tomato,vegetable,165,109.7,Wednesday,0,rainy
2024-09-25,Pork,meat,52,1420.55,Wednesday,0,rainy
2024-09-26,Pork,meat,50,1198.13,Thursday,0,sunny
2024-09-26,Pork,meat,43,1317.82,Thursday,0,cloudy
2024-09-27,Seer Fish,fish,25,1766.66,Friday,0,sunny
2024-09-27,Seer Fish,fish,49,1607.54,Friday,1,sunny
2024-09-27,Pork,meat,45,1056.56,Friday,0,cloudy
2024-09-29,Chicken,meat,82,1135.06,Sunday,0,cloudy
2024-09-30,Tomato,vegetable,114,262.46,Monday,0,cloudy
2024-09-30,Tomato,vegetable,136,128.13,Monday,0,cloudy
2024-09-30,Tomato,vegetable,118,246.12,Monday,0,cloudy
2024-09-30,Chicken,meat,85,1152.37,Monday,1,sunny
2024-09-30,Pork,meat,58,991.22,Monday,0,rainy
2024-10-01,Tuna,fish,44,1544.18,Tuesday,0,cloudy
2024-10-01,Potato,vegetable,126,274.37,Tuesday,0,cloudy
2024-10-01,Chicken,meat,69,1376.95,Tuesday,0,rainy
2024-10-01,Tomato,vegetable,207,196.81,Tuesday,1,rainy
2024-10-02,Potato,vegetable,156,149.92,Wednesday,0,sunny
2024-10-02,Potato,vegetable,127,290.0,Wednesday,0,cloudy
2024-10-02,Tuna,fish,40,1271.73,Wednesday,0,cloudy
2024-10-03,Seer Fish,fish,33,2242.03,Thursday,0,rainy
2024-10-03,Chicken,meat,55,1256.79,Thursday,0,cloudy
2024-10-04,Carrot,vegetable,107,186.96,Friday,0,sunny
2024-10-04,Chicken,meat,56,1433.66,Friday,0,sunny
2024-10-04,Chicken,meat,55,1261.47,Friday,0,cloudy
2024-10-04,Seer Fish,fish,29,1661.86,Friday,0,cloudy
2024-10-04,Beans,vegetable,84,130.95,Friday,0,sunny
2024-10-05,Pork,meat,65,839.14,Saturday,0,cloudy
2024-10-05,Potato,vegetable,192,215.99,Saturday,0,cloudy
2024-10-05,Tomato,vegetable,169,205.89,Saturday,0,cloudy
2024-10-05,Potato,vegetable,192,343.56,Saturday,0,rainy
2024-10-06,Chicken,meat,106,949.11,Sunday,0,rainy
2024-10-06,Tomato,vegetable,163,345.04,Sunday,0,rainy
2024-10-07,Carrot,vegetable,90,240.26,Monday,0,cloudy
2024-10-08,Tomato,vegetable,109,312.23,Tuesday,0,sunny
2024-10-08,Pork,meat,57,1196.02,Tuesday,0,rainy
2024-10-08,Tomato,vegetable,164,269.48,Tuesday,1,cloudy
2024-10-08,Beans,vegetable,83,319.87,Tuesday,0,rainy
2024-10-09,Seer Fish,fish,36,1638.43,Wednesday,0,rainy
2024-10-09,Pork,meat,46,1268.13,Wednesday,0,sunny
2024-10-10,Seer Fish,fish,30,1732.41,Thursday,0,sunny
2024-10-11,Chicken,meat,66,983.51,Friday,0,sunny
2024-10-11,Tomato,vegetable,133,307.34,Friday,0,rainy
2024-10-13,Potato,vegetable,212,113.31,Sunday,0,sunny
2024-10-13,Tomato,vegetable,184,230.86,Sunday,0,rainy
2024-10-14,Chicken,meat,87,968.69,Monday,0,rainy
2024-10-15,Carrot,vegetable,82,344.26,Tuesday,0,sunny
2024-10-15,Potato,vegetable,121,326.63,Tuesday,0,cloudy
2024-10-15,Pork,meat,50,841.99,Tuesday,0,cloudy
2024-10-16,Seer Fish,fish,35,1230.01,Wednesday,0,sunny
2024-10-17,Tuna,fish,49,2319.47,Thursday,0,rainy
2024-10-17,Seer Fish,fish,36,1635.38,Thursday,0,rainy
2024-10-17,Chicken,meat,60,1414.23,Thursday,0,cloudy
2024-10-18,Carrot,vegetable,116,262.78,Friday,0,rainy
2024-10-18,Seer Fish,fish,27,1668.74,Friday,0,sunny
2024-10-18,Chicken,meat,54,1304.13,Friday,0,sunny
2024-10-19,Potato,vegetable,220,215.21,Saturday,0,rainy
2024-10-19,Pork,meat,76,1567.12,Saturday,0,rainy
2024-10-19,Carrot,vegetable,135,220.74,Saturday,0,cloudy
2024-10-19,Tuna,fish,43,1828.73,Saturday,0,sunny
2024-10-19,Tomato,vegetable,133,315.04,Saturday,0,cloudy
2024-10-20,Tomato,vegetable,174,133.92,Sunday,0,sunny
2024-10-21,Pork,meat,79,1165.4,Monday,1,rainy
2024-10-22,Tuna,fish,39,2209.77,Tuesday,0,sunny
2024-10-22,Beans,vegetable,82,301.38,Tuesday,0,sunny
2024-10-22,Seer Fish,fish,38,1938.01,Tuesday,0,rainy
2024-10-22,Chicken,meat,63,989.02,Tuesday,0,sunny
2024-10-23,Seer Fish,fish,31,1272.74,Wednesday,0,sunny
2024-10-23,Tomato,vegetable,151,193.62,Wednesday,0,rainy
2024-10-23,Tuna,fish,42,2289.52,Wednesday,0,cloudy
2024-10-24,Beans,vegetable,93,116.48,Thursday,0,cloudy
2024-10-24,Seer Fish,fish,30,2306.67,Thursday,0,sunny
2024-10-24,Pork,meat,62,1525.48,Thursday,1,sunny
2024-10-25,Beans,vegetable,64,339.35,Friday,0,cloudy
2024-10-26,Beans,vegetable,170,125.81,Saturday,1,cloudy
2024-10-27,Tuna,fish,68,1448.64,Sunday,0,rainy
2024-10-27,Beans,vegetable,100,209.53,Sunday,0,sunny
2024-10-27,Seer Fish,fish,31,1572.2,Sunday,0,sunny
2024-10-27,Beans,vegetable,143,145.99,Sunday,0,rainy
2024-10-27,Carrot,vegetable,254,139.74,Sunday,1,rainy
2024-10-27,Chicken,meat,91,1203.11,Sunday,0,rainy
2024-10-27,Beans,vegetable,111,297.85,Sunday,0,rainy
2024-10-27,Beans,vegetable,142,110.98,Sunday,0,rainy
2024-10-28,Tomato,vegetable,102,331.63,Monday,0,sunny
2024-10-28,Seer Fish,fish,31,1846.38,Monday,0,cloudy
2024-10-28,Pork,meat,51,1144.06,Monday,0,rainy
2024-10-29,Potato,vegetable,116,329.02,Tuesday,0,cloudy
2024-10-29,Carrot,vegetable,100,226.16,Tuesday,0,cloudy
2024-10-29,Carrot,vegetable,128,204.06,Tuesday,0,rainy
2024-10-29,Carrot,vegetable,102,165.33,Tuesday,0,cloudy
2024-10-30,Tuna,fish,42,1960.66,Wednesday,0,sunny
2024-10-31,Chicken,meat,65,1092.65,Thursday,0,cloudy
2024-10-31,Tomato,vegetable,132,191.32,Thursday,0,sunny
2024-11-01,Tomato,vegetable,118,215.28,Friday,0,sunny
2024-11-01,Seer Fish,fish,28,2200.43,Friday,0,rainy
2024-11-02,Tomato,vegetable,172,156.13,Saturday,0,cloudy
2024-11-02,Chicken,meat,81,1054.0,Saturday,0,cloudy
2024-11-02,Carrot,vegetable,151,147.09,Saturday,0,sunny
2024-11-03,Pork,meat,67,1370.87,Sunday,0,rainy
2024-11-03,Chicken,meat,84,870.24,Sunday,0,cloudy
2024-11-03,Potato,vegetable,203,132.79,Sunday,0,cloudy
2024-11-04,Tuna,fish,36,1595.31,Monday,0,cloudy
2024-11-04,Tomato,vegetable,132,117.4,Monday,0,sunny
2024-11-04,Beans,vegetable,84,226.03,Monday,0,cloudy
2024-11-05,Seer Fish,fish,31,2133.28,Tuesday,0,cloudy
2024-11-05,Potato,vegetable,180,134.96,Tuesday,0,rainy
2024-11-05,Chicken,meat,49,1315.44,Tuesday,0,cloudy
2024-11-05,Seer Fish,fish,33,2081.13,Tuesday,0,sunny
2024-11-05,Chicken,meat,57,1372.19,Tuesday,0,sunny
2024-11-06,Potato,vegetable,135,218.98,Wednesday,0,cloudy
2024-11-06,Tuna,fish,42,1744.09,Wednesday,0,rainy
2024-11-07,Pork,meat,47,1131.69,Thursday,0,sunny
2024-11-07,Seer Fish,fish,49,1966.54,Thursday,1,rainy
2024-11-07,Carrot,vegetable,96,188.86,Thursday,0,cloudy
2024-11-07,Potato,vegetable,127,298.18,Thursday,0,cloudy
2024-11-07,Chicken,meat,71,1552.93,Thursday,1,cloudy
2024-11-08,Pork,meat,57,1418.45,Friday,1,sunny
2024-11-08,Tuna,fish,57,1928.85,Friday,1,cloudy
2024-11-09,Chicken,meat,96,1179.9,Saturday,0,rainy
2024-11-10,Seer Fish,fish,43,1400.92,Sunday,0,cloudy
2024-11-10,Beans,vegetable,132,218.32,Sunday,0,rainy
2024-11-10,Beans,vegetable,109,315.09,Sunday,0,rainy
2024-11-12,Tuna,fish,38,1918.66,Tuesday,0,cloudy
2024-11-14,Seer Fish,fish,29,1302.85,Thursday,0,cloudy
2024-11-14,Beans,vegetable,84,277.39,Thursday,0,rainy
2024-11-15,Tuna,fish,38,2117.21,Friday,0,cloudy
2024-11-15,Tomato,vegetable,159,184.1,Friday,0,rainy
2024-11-16,Seer Fish,fish,66,2047.69,Saturday,1,rainy
2024-11-17,Tuna,fish,73,1206.43,Sunday,0,rainy
2024-11-17,Seer Fish,fish,48,1975.23,Sunday,0,rainy
2024-11-17,Seer Fish,fish,52,1692.97,Sunday,0,rainy
2024-11-18,Pork,meat,51,1183.52,Monday,0,rainy
2024-11-18,Potato,vegetable,116,337.59,Monday,0,sunny
2024-11-19,Potato,vegetable,150,171.44,Tuesday,0,sunny
2024-11-19,Chicken,meat,62,1130.53,Tuesday,0,cloudy
2024-11-19,Pork,meat,47,1215.96,Tuesday,0,sunny
2024-11-20,Seer Fish,fish,18,2375.88,Wednesday,0,cloudy
2024-11-20,Carrot,vegetable,86,329.67,Wednesday,0,cloudy
2024-11-20,Potato,vegetable,162,142.01,Wednesday,0,sunny
2024-11-20,Potato,vegetable,164,129.63,Wednesday,0,sunny
2024-11-20,Seer Fish,fish,44,1417.02,Wednesday,0,rainy
2024-11-21,Seer Fish,fish,34,1474.09,Thursday,0,sunny
2024-11-21,Pork,meat,52,940.4,Thursday,0,rainy
2024-11-22,Pork,meat,35,1177.18,Friday,0,cloudy
2024-11-23,Tuna,fish,47,1952.02,Saturday,0,cloudy
2024-11-23,Chicken,meat,104,964.15,Saturday,0,rainy
2024-11-23,Pork,meat,59,1575.67,Saturday,0,cloudy
2024-11-23,Tuna,fish,58,2036.97,Saturday,0,rainy
2024-11-23,Potato,vegetable,180,253.46,Saturday,0,cloudy
2024-11-24,Tuna,fish,57,1871.11,Sunday,0,rainy
2024-11-24,Pork,meat,62,1440.13,Sunday,0,rainy
2024-11-24,Chicken,meat,78,1292.41,Sunday,0,cloudy
2024-11-24,Beans,vegetable,112,195.96,Sunday,0,cloudy
2024-11-24,Tomato,vegetable,157,341.7,Sunday,0,rainy
2024-11-24,Carrot,vegetable,195,165.04,Sunday,1,sunny
2024-11-24,Chicken,meat,91,1183.72,Sunday,0,cloudy
2024-11-25,Tuna,fish,40,2366.49,Monday,0,cloudy
2024-11-25,Seer Fish,fish,25,1569.7,Monday,0,sunny
2024-11-25,Chicken,meat,85,1101.24,Monday,1,cloudy
2024-11-25,Potato,vegetable,177,145.32,Monday,0,rainy
2024-11-25,Chicken,meat,87,1302.6,Monday,1,cloudy
2024-11-25,Tomato,vegetable,189,181.06,Monday,1,cloudy
2024-11-25,Carrot,vegetable,91,270.17,Monday,0,sunny
2024-11-26,Potato,vegetable,115,337.21,Tuesday,0,sunny
2024-11-26,Seer Fish,fish,36,1362.71,Tuesday,0,rainy
2024-11-27,Potato,vegetable,167,102.32,Wednesday,0,sunny
2024-11-27,Seer Fish,fish,24,1464.68,Wednesday,0,cloudy
2024-11-28,Carrot,vegetable,99,252.52,Thursday,0,sunny
2024-11-28,Potato,vegetable,140,324.13,Thursday,0,rainy
2024-11-28,Tomato,vegetable,112,232.46,Thursday,0,sunny
2024-11-29,Tuna,fish,54,1255.13,Friday,0,rainy
2024-11-29,Chicken,meat,81,1059.91,Friday,0,rainy
2024-11-30,Seer Fish,fish,28,1930.96,Saturday,0,cloudy
2024-12-01,Chicken,meat,72,1405.76,Sunday,0,sunny
2024-12-02,Beans,vegetable,94,299.88,Monday,0,rainy
2024-12-03,Chicken,meat,55,1544.53,Tuesday,0,cloudy
2024-12-03,Seer Fish,fish,32,1898.79,Tuesday,0,sunny
2024-12-04,Potato,vegetable,153,116.78,Wednesday,0,sunny
2024-12-04,Beans,vegetable,80,330.3,Wednesday,0,cloudy
2024-12-04,Chicken,meat,53,1326.05,Wednesday,0,cloudy
2024-12-05,Beans,vegetable,104,202.21,Thursday,0,rainy
2024-12-05,Potato,vegetable,128,336.74,Thursday,0,sunny
2024-12-05,Tuna,fish,45,1916.29,Thursday,0,cloudy
2024-12-05,Pork,meat,40,1347.69,Thursday,0,sunny
2024-12-06,Seer Fish,fish,28,1542.08,Friday,0,sunny
2024-12-07,Potato,vegetable,166,254.08,Saturday,0,sunny
2024-12-07,Potato,vegetable,230,187.89,Saturday,0,rainy
2024-12-07,Pork,meat,60,1370.36,Saturday,0,cloudy
2024-12-07,Potato,vegetable,167,299.97,Saturday,0,sunny
2024-12-07,Chicken,meat,80,1170.86,Saturday,0,sunny
2024-12-08,Potato,vegetable,166,261.48,Sunday,0,sunny
2024-12-08,Pork,meat,55,1002.39,Sunday,0,cloudy
2024-12-08,Pork,meat,82,839.43,Sunday,0,rainy
2024-12-08,Carrot,vegetable,169,151.0,Sunday,0,rainy
2024-12-09,Chicken,meat,64,1573.03,Monday,0,rainy
2024-12-09,Potato,vegetable,130,249.94,Monday,0,cloudy
2024-12-09,Chicken,meat,59,964.93,Monday,0,cloudy
2024-12-10,Tomato,vegetable,129,337.48,Tuesday,0,rainy
2024-12-10,Pork,meat,79,1018.88,Tuesday,1,rainy
2024-12-10,Tomato,vegetable,122,271.71,Tuesday,0,cloudy
2024-12-10,Seer Fish,fish,25,1620.58,Tuesday,0,cloudy
2024-12-11,Beans,vegetable,80,155.81,Wednesday,0,sunny
2024-12-11,Chicken,meat,61,1243.93,Wednesday,0,sunny
2024-12-13,Tomato,vegetable,127,324.12,Friday,0,rainy
2024-12-14,Pork,meat,46,1371.56,Saturday,0,cloudy
2024-12-14,Pork,meat,52,1360.89,Saturday,0,sunny
2024-12-14,Tomato,vegetable,182,246.84,Saturday,0,rainy
2024-12-14,Carrot,vegetable,147,113.27,Saturday,0,sunny
2024-12-14,Potato,vegetable,190,179.73,Saturday,0,cloudy
2024-12-15,Chicken,meat,78,1310.3,Sunday,0,sunny
2024-12-15,Chicken,meat,67,1409.63,Sunday,0,sunny
2024-12-15,Tomato,vegetable,205,157.37,Sunday,0,rainy
2024-12-15,Beans,vegetable,90,328.5,Sunday,0,cloudy
2024-12-16,Pork,meat,54,1292.15,Monday,0,rainy
2024-12-16,Carrot,vegetable,140,101.61,Monday,0,rainy
2024-12-17,Tomato,vegetable,127,335.67,Tuesday,0,rainy
2024-12-17,Seer Fish,fish,46,1326.56,Tuesday,1,sunny
2024-12-18,Beans,vegetable,78,179.51,Wednesday,0,sunny
2024-12-18,Tomato,vegetable,120,211.55,Wednesday,0,cloudy
2024-12-18,Beans,vegetable,71,325.79,Wednesday,0,cloudy
2024-12-18,Chicken,meat,66,950.94,Wednesday,0,cloudy
2024-12-18,Carrot,vegetable,86,262.31,Wednesday,0,sunny
2024-12-20,Seer Fish,fish,35,1914.28,Friday,0,cloudy
2024-12-20,Potato,vegetable,145,340.97,Friday,0,rainy
2024-12-21,Carrot,vegetable,174,252.92,Saturday,1,cloudy
2024-12-21,Potato,vegetable,160,314.48,Saturday,0,sunny
2024-12-21,Potato,vegetable,203,153.64,Saturday,0,cloudy
2024-12-22,Pork,meat,57,964.63,Sunday,0,sunny
2024-12-22,Pork,meat,57,1582.32,Sunday,0,rainy
2024-12-22,Tuna,fish,54,1717.59,Sunday,0,cloudy
2024-12-22,Pork,meat,61,1019.18,Sunday,0,cloudy
2024-12-22,Carrot,vegetable,155,239.28,Sunday,0,rainy
2024-12-22,Seer Fish,fish,38,1872.91,Sunday,0,sunny
2024-12-24,Pork,meat,50,851.38,Tuesday,0,cloudy
2024-12-24,Chicken,meat,58,1193.18,Tuesday,0,cloudy
2024-12-25,Pork,meat,50,1342.57,Wednesday,0,rainy
2024-12-25,Potato,vegetable,149,219.53,Wednesday,0,cloudy
2024-12-25,Beans,vegetable,105,231.35,Wednesday,1,cloudy
2024-12-26,Carrot,vegetable,118,218.72,Thursday,0,rainy
2024-12-26,Chicken,meat,76,929.0,Thursday,0,rainy
2024-12-27,Beans,vegetable,93,147.88,Friday,0,cloudy
2024-12-27,Carrot,vegetable,109,214.38,Friday,0,sunny
2024-12-28,Seer Fish,fish,34,2112.93,Saturday,0,cloudy
2024-12-29,Carrot,vegetable,106,322.9,Sunday,0,cloudy
2024-12-29,Seer Fish,fish,52,1542.08,Sunday,0,rainy
2024-12-29,Tomato,vegetable,163,199.42,Sunday,0,sunny
2024-12-29,Tomato,vegetable,161,201.51,Sunday,0,sunny
2024-12-29,Potato,vegetable,247,128.58,Sunday,0,rainy
2024-12-29,Pork,meat,81,960.71,Sunday,0,rainy
2024-12-30,Beans,vegetable,98,231.37,Monday,0,rainy
2024-12-30,Carrot,vegetable,114,205.95,Monday,0,rainy
2024-12-30,Chicken,meat,60,1495.89,Monday,0,cloudy
2024-12-30,Beans,vegetable,98,195.23,Monday,0,rainy
2024-12-30,Carrot,vegetable,120,202.71,Monday,0,rainy
2024-12-31,Carrot,vegetable,118,158.62,Tuesday,0,cloudy
2024-12-31,Seer Fish,fish,32,2368.42,Tuesday,0,rainy
2024-12-31,Seer Fish,fish,27,2104.21,Tuesday,0,cloudy
2024-12-31,Seer Fish,fish,58,1204.93,Tuesday,1,cloudy
